,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3784,620.14996,NCR18,OUT013
3785,1750.0363,NCD30,OUT035
3786,1485.7091,FDH31,OUT013
3787,469.53665,FDD56,OUT019
3788,4011.8916,FDC47,OUT049
3789,1448.5638,FDZ21,OUT045
3790,1619.0941,FDM01,OUT049
3791,1271.8751,FDF24,OUT013
3792,718.71643,FDW23,OUT017
3793,797.6733,FDY52,OUT018
3794,4263.192,DRH37,OUT027
3795,3017.665,DRO47,OUT027
3796,5451.421,FDR25,OUT049
3797,5771.731,FDQ24,OUT027
3798,4800.381,DRJ51,OUT018
3799,4454.739,NCU06,OUT035
3800,1278.7489,NCV18,OUT018
3801,3560.368,NCC06,OUT027
3802,1464.6813,FDZ01,OUT018
3803,2106.8967,FDT14,OUT017
3804,485.37643,FDD11,OUT019
3805,4563.6816,FDN09,OUT017
3806,513.71796,NCO18,OUT010
3807,2929.699,FDZ50,OUT045
3808,4278.6816,FDS44,OUT013
3809,3061.5251,FDI36,OUT045
3810,240.85939,FDA26,OUT010
3811,1877.578,NCY53,OUT049
3812,2976.9382,FDF32,OUT049
3813,382.1835,FDF59,OUT010
3814,1072.3712,FDB20,OUT046
3815,729.0744,DRH11,OUT035
3816,1006.67035,FDT03,OUT049
3817,3832.7788,NCH06,OUT035
3818,3221.9304,FDR55,OUT049
3819,2916.3447,FDI10,OUT035
3820,2232.7947,FDZ12,OUT045
3821,2751.9565,FDM12,OUT049
3822,1625.4348,DRB25,OUT045
3823,3347.1284,NCS41,OUT013
3824,2660.3738,NCT53,OUT049
3825,699.60846,NCD55,OUT013
3826,2130.6582,FDY08,OUT049
3827,871.30273,NCP55,OUT049
3828,2407.1902,FDA33,OUT013
3829,2733.8296,FDQ33,OUT013
3830,4782.9976,FDE45,OUT027
3831,2011.2432,FDT26,OUT013
3832,5317.718,NCV53,OUT049
3833,2562.659,FDK60,OUT027
3834,1276.1274,NCJ29,OUT046
3835,6346.7964,FDI15,OUT045
3836,2037.1414,FDX21,OUT013
3837,475.73947,FDV49,OUT019
3838,1186.8468,DRO59,OUT046
3839,1814.9369,FDZ14,OUT045
3840,3663.5688,FDP32,OUT027
3841,2729.7554,FDC33,OUT017
3842,217.6095,FDT14,OUT010
3843,2288.8376,NCN54,OUT027
3844,4604.2544,FDR57,OUT027
3845,563.3859,DRK12,OUT046
3846,3256.3247,FDX52,OUT049
3847,371.51648,FDX08,OUT010
3848,100.56455,FDP10,OUT010
3849,1233.8787,NCP50,OUT045
3850,4791.7886,NCL06,OUT013
3851,2979.826,FDP25,OUT013
3852,1605.3453,FDE53,OUT013
3853,1172.316,FDL27,OUT017
3854,3771.264,FDC35,OUT049
3855,724.4193,DRJ47,OUT010
3856,1046.7035,FDD16,OUT018
3857,2264.4768,NCN42,OUT049
3858,3476.8806,FDC38,OUT027
3859,2879.1184,NCO07,OUT045
3860,718.80927,FDQ20,OUT049
3861,1898.7283,FDI32,OUT046
3862,505.01428,FDN20,OUT010
3863,7031.6123,DRJ51,OUT027
3864,1444.1527,FDU08,OUT045
3865,418.6918,DRN37,OUT019
3866,343.42206,FDD05,OUT010
3867,2465.569,FDW15,OUT046
3868,1771.6434,FDI52,OUT046
3869,3693.495,DRM11,OUT049
3870,400.7264,NCO06,OUT045
3871,3723.0544,FDU38,OUT049
3872,2256.5474,FDU59,OUT018
3873,2178.6318,FDJ10,OUT046
3874,1569.0934,FDM13,OUT049
3875,700.46454,NCJ30,OUT019
3876,2505.3123,FDM45,OUT018
3877,866.1026,FDP36,OUT045
3878,34.770718,NCD30,OUT010
3879,1645.5272,FDN48,OUT017
3880,2829.7246,FDY32,OUT049
3881,2034.0773,FDU47,OUT046
3882,571.2198,FDF17,OUT019
3883,2779.0537,FDP34,OUT017
3884,2926.9255,FDA47,OUT049
3885,2326.838,DRD27,OUT027
3886,1139.3163,FDW38,OUT045
3887,345.5017,FDZ15,OUT019
3888,5019.056,FDZ03,OUT027
3889,2835.7656,NCN19,OUT049
3890,2813.1826,FDG02,OUT035
3891,3921.8835,FDS31,OUT035
3892,911.9475,FDW43,OUT019
3893,174.29597,FDZ47,OUT010
3894,3225.3206,FDO57,OUT017
3895,643.3144,NCL07,OUT013
3896,1803.8027,NCV42,OUT013
3897,2460.097,FDP40,OUT017
3898,650.9307,FDP48,OUT019
3899,2762.4739,FDH21,OUT017
3900,1028.8279,NCP02,OUT049
3901,784.472,FDK24,OUT049
3902,1226.8281,FDC41,OUT045
3903,1479.9545,FDF08,OUT017
3904,828.4766,FDO49,OUT017
3905,8447.881,FDS56,OUT027
3906,628.05084,FDX46,OUT018
3907,4020.0127,FDQ07,OUT013
3908,66.23713,FDC32,OUT010
3909,553.80695,FDT21,OUT019
3910,2277.0686,FDG58,OUT045
3911,1264.0667,FDW14,OUT049
3912,3874.3992,DRA12,OUT027
3913,831.52716,FDV27,OUT013
3914,2072.5244,DRD25,OUT013
3915,4916.8374,DRF48,OUT027
3916,1548.7896,FDX24,OUT017
3917,3561.586,DRJ51,OUT046
3918,3316.685,FDE45,OUT045
3919,1682.6929,FDE14,OUT046
3920,1835.449,FDG53,OUT045
3921,2950.1047,FDT08,OUT046
3922,5455.8022,DRC27,OUT027
3923,2453.8157,FDG20,OUT035
3924,1555.647,FDC21,OUT046
3925,2659.969,FDV31,OUT018
3926,1901.6924,FDB58,OUT045
3927,1961.4303,FDV23,OUT046
3928,247.94414,FDA25,OUT019
3929,2668.8105,FDC15,OUT046
3930,2204.8738,FDU47,OUT049
3931,1013.92804,FDE23,OUT013
3932,2085.4792,FDS08,OUT013
3933,2643.4768,FDW03,OUT027
3934,2278.0447,FDJ60,OUT018
3935,2097.6956,FDM34,OUT017
3936,1743.8828,FDW33,OUT013
3937,685.51965,FDZ40,OUT013
3938,906.79395,FDE33,OUT018
3939,49.65606,NCC06,OUT010
3940,1580.2966,FDU11,OUT046
3941,2712.2031,FDL44,OUT017
3942,2034.0421,NCZ29,OUT017
3943,-98.06242,FDG28,OUT010
3944,715.36,FDL12,OUT018
3945,1631.0763,FDD52,OUT017
3946,943.53815,FDO15,OUT013
3947,1362.7781,NCN29,OUT027
3948,1430.4069,FDW36,OUT013
3949,3646.9526,FDB21,OUT046
3950,1907.7181,FDZ28,OUT013
3951,2171.9773,FDY10,OUT035
3952,900.2478,DRG39,OUT017
3953,1093.2201,FDN28,OUT013
3954,2147.3025,FDV15,OUT035
3955,3209.715,DRI13,OUT035
3956,1532.2156,FDH20,OUT046
3957,4129.8276,FDY51,OUT013
3958,3714.6162,FDE16,OUT013
3959,585.5413,FDX40,OUT018
3960,839.7022,FDC48,OUT018
3961,2318.0923,FDS14,OUT046
3962,4776.6885,FDX56,OUT017
3963,3098.7039,FDI10,OUT046
3964,2311.292,FDI14,OUT013
3965,641.68396,DRM48,OUT013
3966,4082.8806,NCH07,OUT027
3967,4552.835,FDY26,OUT013
3968,3037.7886,FDD02,OUT027
3969,3107.3306,FDM12,OUT046
3970,177.06302,DRF01,OUT010
3971,2222.5396,FDV36,OUT046
3972,4347.7656,DRI59,OUT013
3973,2396.601,FDV03,OUT018
3974,2958.7224,FDO39,OUT017
3975,2061.185,NCB07,OUT018
3976,2767.3228,FDH38,OUT027
3977,795.7137,FDZ13,OUT035
3978,2098.9143,NCZ30,OUT046
3979,650.04364,NCA06,OUT035
3980,1309.9418,FDB04,OUT049
3981,1374.8823,FDN50,OUT013
3982,2911.7048,NCG06,OUT049
3983,383.69342,NCY17,OUT018
3984,2588.0188,FDC23,OUT046
3985,3282.3547,FDK33,OUT049
3986,3701.2815,FDR03,OUT049
3987,1091.9325,FDZ07,OUT045
3988,1209.1016,FDO38,OUT013
3989,1732.1581,FDS59,OUT046
3990,282.3478,DRM11,OUT019
3991,5690.0615,FDX52,OUT027
3992,770.5173,DRJ35,OUT018
3993,4354.6577,NCP53,OUT046
3994,351.7335,FDW15,OUT019
3995,2744.6985,DRI47,OUT045
3996,2033.3086,DRZ11,OUT035
3997,2271.4612,FDS02,OUT013
3998,4329.08,DRD49,OUT018
3999,1210.6469,FDW38,OUT049
4000,9.790968,FDR21,OUT019
4001,1374.7827,FDE40,OUT013
4002,1883.1342,FDI02,OUT045
4003,545.01434,FDQ04,OUT045
4004,2728.271,FDY14,OUT017
4005,1488.8615,NCT54,OUT046
4006,1876.8995,DRD25,OUT017
4007,4036.4805,DRE01,OUT045
4008,163.78738,FDJ12,OUT010
4009,1501.9305,NCZ05,OUT049
4010,263.561,DRB25,OUT019
4011,2313.251,NCC31,OUT045
4012,1412.4875,FDM16,OUT045
4013,2092.9456,DRG11,OUT049
4014,3604.7332,FDV24,OUT027
4015,520.8733,FDV43,OUT046
4016,2608.2568,FDG05,OUT018
4017,232.9191,FDV23,OUT010
4018,1279.1924,FDI58,OUT018
4019,4729.3804,FDQ11,OUT017
4020,5897.6206,FDC05,OUT027
4021,3455.541,FDF40,OUT013
4022,3487.7227,FDU02,OUT018
4023,3046.2456,FDT32,OUT013
4024,2820.724,NCF06,OUT017
4025,659.5965,FDT46,OUT013
4026,91.35301,FDR58,OUT010
4027,2257.7947,FDY04,OUT046
4028,2284.9016,FDT58,OUT045
4029,2010.6732,FDE46,OUT049
4030,643.1404,DRH11,OUT017
4031,2978.0583,DRI51,OUT046
4032,3128.504,FDC35,OUT017
4033,3097.4097,FDP45,OUT035
4034,3479.239,FDC45,OUT017
4035,2804.9675,FDU01,OUT045
4036,398.30804,FDJ53,OUT010
4037,2769.7654,FDJ46,OUT017
4038,2808.003,FDX07,OUT013
4039,3084.4827,NCI30,OUT049
4040,3383.1057,FDE47,OUT027
4041,1235.6699,FDV48,OUT045
4042,241.92192,FDN16,OUT019
4043,2662.4211,FDM52,OUT013
4044,4972.04,FDA32,OUT027
4045,4149.8003,FDH05,OUT017
4046,531.3042,FDW25,OUT010
4047,1604.024,FDQ09,OUT046
4048,157.33731,NCM17,OUT010
4049,2327.0754,DRM59,OUT046
4050,2379.375,FDV47,OUT027
4051,1277.489,DRE15,OUT035
4052,283.2683,FDS25,OUT010
4053,1192.4548,NCZ05,OUT018
4054,355.18506,NCV05,OUT019
4055,3610.5493,DRM37,OUT046
4056,5747.6997,FDV58,OUT027
4057,9325.811,FDN22,OUT027
4058,478.09067,NCO06,OUT049
4059,224.97676,FDT56,OUT019
4060,1372.6727,FDM02,OUT013
4061,2520.7905,FDA09,OUT046
4062,2832.1611,NCC06,OUT035
4063,2847.3105,NCL54,OUT049
4064,961.37646,NCB55,OUT017
4065,1720.4849,FDB12,OUT017
4066,2857.267,NCA54,OUT049
4067,1954.0424,NCS38,OUT049
4068,3720.4463,FDC02,OUT049
4069,353.57318,FDK44,OUT019
4070,4004.1897,FDE16,OUT035
4071,2330.8884,NCS05,OUT035
4072,3051.3267,FDZ59,OUT045
4073,4307.5586,FDI20,OUT017
4074,2604.2869,FDQ14,OUT046
4075,3488.8594,FDF53,OUT017
4076,1473.5729,FDW25,OUT017
4077,2.3992057,NCQ43,OUT010
4078,3290.0112,FDX52,OUT013
4079,3662.2969,FDE28,OUT045
4080,2259.2407,FDN15,OUT017
4081,1421.5372,FDO28,OUT017
4082,2465.3792,FDQ33,OUT045
4083,219.64496,FDM22,OUT010
4084,842.7031,FDJ03,OUT017
4085,954.2715,FDI16,OUT045
4086,6923.6655,FDI09,OUT027
4087,4064.9,FDX55,OUT013
4088,3351.7922,FDS23,OUT027
4089,2694.6887,DRC12,OUT045
4090,3305.2432,FDH41,OUT049
4091,2704.4736,FDN01,OUT013
4092,2744.4558,FDV55,OUT045
4093,797.9714,NCJ19,OUT013
4094,227.62044,NCY29,OUT010
4095,1677.9811,FDP03,OUT018
4096,1576.2704,FDZ52,OUT045
4097,-21.082731,FDH31,OUT010
4098,3280.7205,FDQ19,OUT018
4099,1866.677,FDS15,OUT035
4100,3587.5984,FDN32,OUT017
4101,1489.8474,FDH32,OUT049
4102,1945.1705,FDF33,OUT017
4103,2794.8044,FDJ22,OUT046
4104,262.70847,FDG56,OUT010
4105,3288.339,FDC05,OUT046
4106,4185.326,FDK09,OUT013
4107,2369.8757,NCV29,OUT045
4108,537.25836,NCC43,OUT019
4109,2606.6072,NCA42,OUT049
4110,1731.5627,FDC10,OUT046
4111,1241.0299,FDC16,OUT013
4112,2145.1555,NCL17,OUT013
4113,2129.6274,FDA51,OUT035
4114,2304.738,FDW01,OUT017
4115,1984.0354,NCF30,OUT045
4116,683.41797,FDN49,OUT013
4117,1291.0553,FDY20,OUT045
4118,2263.4404,FDC15,OUT045
4119,1313.1992,FDY24,OUT046
4120,1665.696,NCG43,OUT017
4121,4497.996,FDA48,OUT013
4122,701.6986,NCF55,OUT017
4123,1505.2388,FDL38,OUT049
4124,3217.2073,NCQ29,OUT018
4125,3521.398,FDC34,OUT017
4126,1401.2953,FDP36,OUT027
4127,329.32562,FDN50,OUT010
4128,1566.0884,FDO23,OUT049
4129,923.1781,FDT56,OUT013
4130,5036.169,FDT13,OUT027
4131,3470.8777,FDZ03,OUT013
4132,163.56726,FDQ03,OUT010
4133,2628.9045,FDU44,OUT045
4134,4933.5986,FDD03,OUT049
4135,1692.044,NCH30,OUT013
4136,130.86165,FDS60,OUT010
4137,3118.2278,FDG08,OUT046
4138,795.4728,FDX38,OUT017
4139,1952.8865,FDD22,OUT017
4140,3122.8313,FDW51,OUT013
4141,2530.4668,FDL09,OUT017
4142,1399.435,FDZ60,OUT045
4143,2667.7253,NCH07,OUT046
4144,4025.4736,NCQ41,OUT049
4145,2122.2935,FDW04,OUT049
4146,5440.5737,FDI08,OUT027
4147,186.66615,FDR19,OUT019
4148,1344.2662,FDV13,OUT046
4149,2163.4302,FDB52,OUT017
4150,2899.9404,FDZ48,OUT027
4151,766.89984,NCO14,OUT049
4152,3986.0137,FDZ50,OUT013
4153,-31.633589,FDN27,OUT019
4154,2141.9026,FDQ60,OUT013
4155,781.689,FDR49,OUT017
4156,1728.464,DRJ35,OUT027
4157,1803.1285,DRI49,OUT017
4158,4473.1064,FDB47,OUT017
4159,283.5536,FDP37,OUT010
4160,1890.0288,FDR26,OUT049
4161,357.44012,FDY31,OUT019
4162,1257.9188,FDC11,OUT045
4163,4691.4326,DRP47,OUT035
4164,2112.9421,NCY54,OUT018
4165,2125.482,FDR27,OUT046
4166,244.84749,FDQ21,OUT019
4167,3243.276,NCQ29,OUT035
4168,2861.751,FDJ02,OUT046
4169,1657.3822,FDE21,OUT018
4170,2635.9275,FDM39,OUT046
4171,1832.1514,FDZ01,OUT017
4172,1405.6559,NCB19,OUT018
4173,3043.239,FDU03,OUT046
4174,3960.3555,FDP27,OUT049
4175,2525.399,DRF01,OUT045
4176,1502.6853,FDM03,OUT049
4177,2365.9797,FDV01,OUT046
4178,2582.923,FDS16,OUT046
4179,1379.7059,FDO45,OUT035
4180,3467.258,NCX06,OUT035
4181,796.62,FDP13,OUT046
4182,3607.0457,NCR38,OUT018
4183,780.24835,FDA01,OUT013
4184,1685.5222,FDT26,OUT017
4185,6648.2104,FDD44,OUT027
4186,834.4529,FDB26,OUT013
4187,518.5924,FDP45,OUT019
4188,857.39044,NCP55,OUT046
4189,1402.5879,FDT23,OUT017
4190,673.31006,FDO51,OUT045
4191,806.8645,FDA44,OUT046
4192,3370.237,NCJ31,OUT018
4193,1416.0039,FDX37,OUT045
4194,3642.793,NCD18,OUT049
4195,3717.2896,FDN40,OUT027
4196,2987.7886,FDL33,OUT017
4197,2480.9478,DRF48,OUT035
4198,1870.5717,FDW08,OUT035
4199,2753.1594,FDX39,OUT018
4200,2833.2705,FDB38,OUT049
4201,2777.1826,FDY46,OUT018
4202,2851.9224,NCB06,OUT049
4203,3349.203,FDA34,OUT035
4204,2320.2917,FDA35,OUT045
4205,3911.0725,FDQ07,OUT035
4206,2045.4764,FDU32,OUT045
4207,1705.5204,FDU26,OUT013
4208,562.5626,FDU13,OUT010
4209,4127.1147,FDO09,OUT035
4210,117.59395,FDW03,OUT019
4211,2723.5444,FDB38,OUT013
4212,138.01857,FDL26,OUT010
4213,2139.4482,NCN43,OUT045
4214,4397.481,FDH08,OUT045
4215,276.7121,NCC31,OUT019
4216,2404.8252,FDH14,OUT035
4217,2055.758,FDL40,OUT017
4218,2285.1978,FDD20,OUT035
4219,5822.315,NCV53,OUT035
4220,1664.8099,FDD16,OUT045
4221,1973.6274,FDP24,OUT035
4222,3222.9192,FDQ25,OUT045
4223,1096.4104,FDM38,OUT035
4224,220.1139,NCT18,OUT010
4225,1988.3561,FDM34,OUT049
4226,318.63852,DRH37,OUT010
4227,1708.8195,NCE07,OUT013
4228,1847.4731,FDG12,OUT013
4229,120.214516,FDB59,OUT010
4230,2903.6787,FDS10,OUT018
4231,438.36664,FDN21,OUT010
4232,1338.989,FDM02,OUT045
4233,2015.4636,FDO44,OUT049
4234,1689.8126,NCN17,OUT017
4235,1274.4712,FDH16,OUT018
4236,2634.069,FDL44,OUT046
4237,1850.6194,FDY47,OUT017
4238,883.277,DRI39,OUT046
4239,1506.9995,NCX54,OUT018
4240,662.91534,FDE59,OUT046
4241,3483.5386,FDO46,OUT045
4242,1372.6879,DRE13,OUT046
4243,1110.7172,FDW14,OUT013
4244,1332.1975,FDF35,OUT046
4245,263.26794,FDO50,OUT019
4246,1888.1582,DRF49,OUT017
4247,2399.217,FDT60,OUT049
4248,633.1463,FDP38,OUT045
4249,4634.078,FDA31,OUT027
4250,76.84951,FDY52,OUT010
4251,6674.628,FDD03,OUT027
4252,1153.3849,FDN52,OUT018
4253,792.22876,FDU20,OUT010
4254,1959.3812,FDD22,OUT035
4255,210.47064,NCB55,OUT019
4256,1124.064,FDN27,OUT045
4257,1111.6981,FDD16,OUT013
4258,1257.1893,FDW48,OUT046
4259,782.7437,DRN35,OUT045
4260,3055.2915,FDX25,OUT049
4261,4425.0684,DRD49,OUT049
4262,413.83267,FDE21,OUT019
4263,3101.7583,FDN44,OUT035
4264,837.66693,DRC01,OUT049
4265,3968.8477,NCK30,OUT046
4266,953.03174,FDU39,OUT013
4267,1616.106,FDB49,OUT013
4268,2106.785,FDS12,OUT045
4269,2203.1865,FDR57,OUT018
4270,6910.085,FDX22,OUT027
4271,1638.5925,FDC60,OUT013
4272,2460.7349,NCE42,OUT049
4273,3525.2373,NCK42,OUT049
4274,3492.2092,DRE01,OUT017
4275,1721.5021,FDE57,OUT018
4276,190.84123,DRK59,OUT019
4277,4821.387,FDB10,OUT027
4278,2705.3032,FDQ25,OUT046
4279,5371.015,FDY26,OUT017
4280,3862.1758,FDG28,OUT049
4281,1677.3802,FDM14,OUT049
4282,1763.5509,NCH29,OUT049
4283,2284.0762,FDD48,OUT049
4284,3796.4226,FDC17,OUT045
4285,2242.9697,DRH49,OUT027
4286,2050.1316,FDN44,OUT018
4287,2036.8568,FDC29,OUT045
4288,232.81429,DRK01,OUT019
4289,2239.975,FDD48,OUT017
4290,2638.826,FDB59,OUT013
4291,495.12076,FDY45,OUT010
4292,1302.6726,FDX60,OUT035
4293,355.10437,FDT09,OUT010
4294,2014.0781,DRB24,OUT018
4295,3947.3486,FDL13,OUT035
4296,1722.464,FDN16,OUT035
4297,2234.3281,FDK57,OUT013
4298,2054.6423,FDO22,OUT027
4299,344.73044,FDC57,OUT010
4300,1486.236,FDZ13,OUT027
4301,2577.3533,FDW27,OUT013
4302,607.6048,FDX10,OUT049
4303,1762.8163,FDY08,OUT018
4304,1434.2109,FDA49,OUT017
4305,1373.2954,FDC32,OUT018
4306,677.2126,FDO04,OUT035
4307,2931.0488,NCZ54,OUT013
4308,860.26276,FDY40,OUT045
4309,1792.5867,FDW36,OUT045
4310,2644.483,FDE11,OUT017
4311,3070.6235,DRE37,OUT045
4312,3692.8586,NCK19,OUT017
4313,2907.8628,FDT19,OUT035
4314,963.11,FDE56,OUT045
4315,199.66533,FDZ57,OUT010
4316,1644.0922,FDB35,OUT035
4317,-165.66582,FDF09,OUT010
4318,2834.3323,FDO34,OUT046
4319,4062.3643,FDA55,OUT046
4320,1080.0762,NCM18,OUT035
4321,475.60364,FDJ20,OUT019
4322,355.0029,DRQ35,OUT019
4323,2671.5095,FDG02,OUT013
4324,1691.1636,NCU29,OUT018
4325,2143.9556,FDL27,OUT027
4326,2929.0024,NCA54,OUT035
4327,1028.1699,FDJ32,OUT035
4328,362.39,FDB21,OUT019
4329,2755.9,FDR46,OUT035
4330,1393.3927,FDZ32,OUT046
4331,3718.8809,DRF36,OUT017
4332,3585.0623,NCU54,OUT017
4333,554.05994,NCI31,OUT017
4334,2959.4707,DRA59,OUT035
4335,621.4474,NCC55,OUT045
4336,717.9871,FDE44,OUT018
4337,1865.6943,NCN26,OUT018
4338,1228.5665,FDC11,OUT049
4339,2020.4573,FDV24,OUT035
4340,236.0059,FDR40,OUT019
4341,2882.3896,NCQ17,OUT049
4342,3164.4456,FDC46,OUT045
4343,1134.9763,NCM18,OUT046
4344,1643.6992,FDK16,OUT046
4345,1336.4934,FDI28,OUT017
4346,3308.4458,FDS11,OUT018
4347,1272.074,DRD13,OUT046
4348,1489.9031,FDL36,OUT035
4349,607.01855,FDI27,OUT013
4350,250.18764,FDJ53,OUT019
4351,3620.0452,FDS44,OUT045
4352,3860.564,FDE28,OUT046
4353,2260.0227,FDQ33,OUT018
4354,4942.6123,FDB37,OUT017
4355,1307.2327,FDQ31,OUT045
4356,2296.57,NCQ05,OUT046
4357,2096.809,FDE10,OUT013
4358,501.04068,FDF38,OUT017
4359,702.44965,FDE50,OUT019
4360,479.34576,DRG37,OUT010
4361,5668.259,NCH06,OUT049
4362,3844.3687,FDY14,OUT045
4363,1464.3008,FDO27,OUT017
4364,4039.0728,FDQ19,OUT049
4365,484.97357,FDZ26,OUT019
4366,4205.5127,FDN51,OUT013
4367,2219.212,FDK20,OUT035
4368,2738.7854,FDD40,OUT018
4369,718.0342,DRI25,OUT018
4370,1695.6704,FDH56,OUT017
4371,5636.385,FDI36,OUT027
4372,633.45306,DRH11,OUT018
4373,1506.0297,NCV18,OUT017
4374,3168.81,DRI01,OUT049
4375,2847.4863,DRE48,OUT049
4376,1027.6942,FDS51,OUT035
4377,1258.0298,FDM38,OUT017
4378,5550.663,FDB60,OUT027
4379,4310.396,FDY58,OUT035
4380,2276.1587,FDY22,OUT045
4381,6419.95,FDF11,OUT027
4382,1514.0466,FDZ51,OUT035
4383,3214.725,FDQ45,OUT017
4384,3144.4626,FDF17,OUT035
4385,3334.4136,NCF31,OUT027
4386,1862.2499,FDA37,OUT013
4387,702.22925,FDO51,OUT046
4388,2305.7551,FDF34,OUT013
4389,1356.269,FDD57,OUT018
4390,3619.6377,FDO37,OUT046
4391,840.47864,FDR49,OUT049
4392,2242.3801,FDS39,OUT049
4393,1737.3789,FDI48,OUT027
4394,3023.1184,DRM35,OUT049
4395,2982.4792,FDV57,OUT035
4396,2581.2952,FDZ55,OUT013
4397,1201.9186,FDI28,OUT035
4398,1116.8735,FDS21,OUT045
4399,1570.3815,FDT34,OUT013
4400,943.68066,DRI25,OUT035
4401,537.752,FDT47,OUT010
4402,1355.0658,DRH39,OUT045
4403,1869.8219,NCD54,OUT045
4404,2325.0215,FDU16,OUT027
4405,1926.8931,NCW29,OUT045
4406,5441.681,FDV25,OUT027
4407,1582.3939,FDM56,OUT035
4408,1878.8597,FDZ04,OUT027
4409,3.8122897,FDG59,OUT019
4410,1478.0874,FDI56,OUT045
4411,1610.1626,FDS33,OUT035
4412,2887.7336,FDC23,OUT049
4413,2828.4536,FDT11,OUT049
4414,4756.9434,FDG17,OUT045
4415,1561.9038,FDZ44,OUT045
4416,2405.4177,FDJ52,OUT013
4417,2504.8896,DRI23,OUT046
4418,179.98822,DRE15,OUT010
4419,1722.6466,NCF07,OUT013
4420,672.0423,NCR29,OUT049
4421,117.08804,FDE44,OUT019
4422,1401.1669,FDT23,OUT035
4423,1991.9355,NCG06,OUT017
4424,732.9895,NCU41,OUT010
4425,1907.5546,FDH46,OUT017
4426,3464.786,FDV31,OUT013
4427,4631.127,NCT41,OUT027
4428,4091.3718,FDE22,OUT027
4429,1541.5715,FDC26,OUT045
4430,628.43677,DRF51,OUT017
4431,337.58633,NCY53,OUT019
4432,3890.1604,FDY21,OUT017
4433,923.16504,FDL27,OUT013
4434,3316.8203,FDZ34,OUT049
4435,228.67706,NCF43,OUT010
4436,1577.9453,FDC21,OUT035
4437,2554.0537,FDL26,OUT013
4438,315.05154,FDT25,OUT010
4439,1187.2513,NCR30,OUT046
4440,305.6805,DRL23,OUT019
4441,2474.7244,NCR05,OUT049
4442,984.4537,NCE19,OUT018
4443,633.679,FDY07,OUT035
4444,3903.5237,FDB10,OUT017
4445,1650.9233,FDP57,OUT013
4446,281.55307,FDU48,OUT019
4447,1458.5516,FDH48,OUT035
4448,1979.1265,FDO33,OUT035
4449,2547.3247,NCU29,OUT045
4450,755.6869,FDW35,OUT046
4451,-110.53761,FDH05,OUT010
4452,1633.5641,FDP26,OUT049
4453,802.4773,DRG27,OUT035
4454,2465.3792,FDQ33,OUT046
4455,499.58942,FDH20,OUT010
4456,1202.4398,FDV14,OUT046
4457,939.81824,DRD01,OUT046
4458,1441.6212,NCI17,OUT049
4459,-249.90076,FDF39,OUT010
4460,1121.2047,FDX37,OUT046
4461,3286.1846,NCX17,OUT035
4462,5294.665,FDN03,OUT013
4463,519.44403,NCS41,OUT010
4464,3128.5278,FDH34,OUT045
4465,2174.0686,NCX53,OUT018
4466,2157.6187,FDY31,OUT046
4467,2278.9514,FDD20,OUT017
4468,818.9399,FDE51,OUT045
4469,1140.1178,FDV27,OUT046
4470,2348.506,FDF16,OUT035
4471,1465.5256,FDZ02,OUT049
4472,978.77454,NCK05,OUT045
4473,3174.2063,FDM12,OUT027
4474,1461.3245,NCA05,OUT018
4475,2416.2405,FDX33,OUT045
4476,2522.4983,FDM25,OUT049
4477,1056.7699,FDE41,OUT018
4478,1206.6172,FDW14,OUT045
4479,1533.2043,NCD30,OUT046
4480,114.40619,FDB23,OUT010
4481,1000.1288,FDF45,OUT046
4482,2050.1182,FDW20,OUT017
4483,2744.1726,FDF47,OUT045
4484,797.0159,NCR05,OUT019
4485,2571.6038,DRB01,OUT046
4486,2443.6536,FDE36,OUT013
4487,2769.358,FDU56,OUT049
4488,2990.1597,FDB23,OUT049
4489,1362.817,FDN48,OUT049
4490,2961.8928,FDS43,OUT013
4491,2686.9226,NCN05,OUT013
4492,3124.8816,NCL53,OUT049
4493,1343.2905,FDL56,OUT046
4494,1193.0046,FDH17,OUT018
4495,2014.3694,FDP37,OUT046
4496,508.5784,FDG09,OUT019
4497,3987.3904,FDA55,OUT045
4498,2884.8958,FDX31,OUT049
4499,3638.6292,FDJ41,OUT045
4500,2565.684,DRC24,OUT045
4501,2126.1926,FDQ21,OUT035
4502,1376.496,NCT54,OUT045
4503,3562.8767,FDH08,OUT049
4504,3786.4092,FDY38,OUT018
4505,-78.43987,DRM11,OUT010
4506,3235.4482,FDG32,OUT049
4507,3339.7825,NCH18,OUT046
4508,6071.313,FDI20,OUT035
4509,2178.6943,FDA33,OUT018
4510,3568.0432,FDN45,OUT013
4511,152.9352,FDT45,OUT010
4512,3727.0625,FDR32,OUT035
4513,4498.4424,FDA48,OUT017
4514,2607.9688,FDN23,OUT017
4515,691.2122,NCR18,OUT035
4516,1449.5591,FDD45,OUT046
4517,3468.383,FDI22,OUT018
4518,2425.7725,FDT09,OUT013
4519,4205.6826,DRC24,OUT027
4520,2184.729,FDT39,OUT046
4521,1501.7697,FDX28,OUT045
4522,1350.0054,FDA50,OUT018
4523,4369.237,FDT33,OUT027
4524,2005.4393,FDQ60,OUT049
4525,1621.2678,NCM19,OUT018
4526,3231.1096,FDF40,OUT046
4527,5092.9214,NCI30,OUT035
4528,3955.0276,FDK34,OUT049
4529,5738.7363,FDA38,OUT027
